idauniq,happy
106658,1
106658,1
106659,1
106660,1
106660,0
106660,1
106660,1
106660,1
106660,1
106660,1
106660,1
106660,1
106661,0
106661,1
106661,1
106661,0
106661,0
106661,1
106661,1
106662,1
106662,1
106662,1
106662,1
106663,1
106663,1
106664,1
106664,1
106664,1
106664,1
106664,1
106664,0
106664,1
106666,1
106666,1
106666,0
106666,1
106666,1
106666,1
106667,0
106667,1
106667,1
106668,1
106668,0
106668,1
106668,0
106668,0
106670,1
106670,1
106670,1
106670,1
106670,1
106671,1
106672,1
106672,1
106672,1
106672,1
106672,1
106672,1
106673,1
106673,1
106673,1
106674,1
106674,1
106674,1
106674,1
106675,1
106675,1
106675,1
106676,1
106676,0
106676,1
106676,0
106676,0
106677,1
106677,1
106677,1
106677,1
106677,1
106677,0
106677,1
106677,1
106678,1
106678,1
106678,1
106678,1
106678,1
106679,1
106680,1
106681,1
106681,1
106682,1
106682,1
106682,1
106683,1
106683,1
106683,1
106683,1
106683,1
106683,1
106683,1
106683,1
106683,1
106684,1
106684,1
106684,1
106684,1
106684,1
106684,1
106684,1
106684,1
106684,1
106685,1
106685,1
106685,1
106686,1
106686,1
106686,1
106686,1
106686,1
106686,1
106686,1
106686,1
106686,1
106687,1
106687,1
106687,1
106687,1
106688,0
106689,1
106689,1
106689,1
106689,1
106689,1
106690,1
106690,1
106690,1
106690,1
106690,1
106690,1
106690,1
106690,1
106690,1
106691,1
106692,1
106692,1
106692,1
106692,1
106694,1
106694,1
106694,1
106694,1
106694,1
106694,1
106694,1
106694,1
106695,1
106696,1
106697,1
106697,1
106697,1
106697,1
106697,1
106697,1
106697,1
106697,1
106698,1
106698,1
106698,1
106699,1
106700,1
106701,1
106701,1
106702,1
106702,1
106702,1
106702,1
106703,1
106703,1
106703,1
106703,1
106703,1
106703,0
106703,1
106704,1
106704,1
106704,1
106705,1
106705,1
106705,1
106705,1
106706,1
106706,1
106706,1
106706,1
106706,1
106706,1
106707,1
106707,1
106707,1
106707,1
106707,1
106707,1
106707,1
106707,1
106708,1
106708,1
106709,1
106709,1
106709,1
106709,1
106709,1
106709,1
106709,1
106709,1
106710,1
106710,1
106710,1
106710,1
106710,1
106710,1
106710,1
106710,1
106712,1
106712,1
106712,1
106712,1
106712,1
106712,1
106712,1
106712,1
106712,1
106713,1
106713,1
106713,1
106713,1
106713,1
106715,1
106715,0
106715,0
106715,0
106715,1
106715,1
106715,1
106715,1
106715,1
106716,1
106716,1
106716,1
106716,1
106716,1
106716,1
106717,1
106718,1
106719,1
106719,1
106719,1
106719,1
106719,1
106719,1
106719,1
106720,1
106720,1
106720,1
106721,1
106721,1
106721,0
106721,1
106721,1
106722,1
106722,1
106722,1
106722,1
106723,1
106723,1
106723,1
106724,1
106725,1
106727,1
106727,1
106727,1
106727,1
106727,1
106727,1
106727,1
106727,1
106728,0
106729,1
106729,1
106729,1
106729,1
106729,1
106729,1
106729,1
106729,1
106730,1
106730,1
106730,1
106730,1
106730,1
106731,1
106731,1
106731,1
106732,0
106732,0
106732,1
106733,1
106734,1
106736,1
106736,0
106736,1
106737,1
106737,1
106737,1
106737,1
106737,1
106737,1
106738,1
106739,1
106739,1
106739,1
106739,1
106739,1
106739,1
106739,1
106739,1
106740,1
106740,1
106740,1
106740,1
106740,1
106740,1
106741,1
106741,1
106741,1
106741,1
106743,1
106743,1
106743,1
106743,1
106744,1
106744,1
106744,1
106744,1
106746,1
106746,1
106746,1
106747,1
106747,1
106747,1
106747,1
106747,1
106748,1
106748,1
106748,0
106748,1
106749,1
106749,1
106749,1
106749,1
106750,1
106750,1
106750,1
106750,1
106750,1
106751,1
106751,1
106751,1
106751,1
106751,1
106751,1
106752,1
106752,1
106752,1
106752,1
106752,1
106753,1
106753,1
106753,1
106753,1
106754,1
106754,1
106754,1
106754,1
106754,1
106754,1
106754,1
106754,1
106755,1
106755,1
106755,1
106755,1
106756,1
106756,1
106757,1
106757,1
106757,1
106758,1
106758,1
106758,1
106759,1
106759,1
106759,1
106759,1
106759,1
106759,1
106760,1
106760,1
106760,1
106760,1
106760,1
106760,1
106760,1
106760,1
106761,0
106761,1
106761,1
106761,1
106762,1
106762,0
106762,1
106762,1
106762,1
106762,0
106762,1
106762,0
106762,0
106763,1
106765,1
106765,1
106765,1
106768,1
106768,1
106768,1
106768,1
106769,1
106769,1
106769,1
106769,1
106769,1
106769,1
106771,1
106771,1
106772,1
106772,1
106772,1
106772,1
106773,1
106773,1
106773,0
106773,1
106773,1
106774,1
106774,1
106774,1
106774,1
106774,1
106774,1
106775,1
106776,1
106776,1
106776,1
106776,1
106776,1
106776,1
106776,1
106776,1
106776,1
106778,1
106779,1
106779,1
106779,1
106779,1
106779,0
106779,0
106779,1
106779,1
106779,1
106781,1
106781,1
106781,1
106781,1
106781,1
106781,1
106781,1
106781,1
106781,1
106782,1
106782,1
106783,1
106783,1
106783,1
106783,1
106783,1
106783,1
106783,1
106783,1
106783,1
106784,1
106784,0
106785,1
106785,1
106785,1
106786,1
106786,1
106786,1
106786,1
106786,1
106786,1
106787,1
106788,1
106788,1
106788,1
106788,1
106788,1
106788,1
106788,1
106789,1
106789,1
106789,1
106789,1
106789,1
106790,1
106791,1
106791,0
106791,1
106791,1
106791,1
106791,1
106791,1
106791,1
106791,1
106792,1
106792,1
106792,1
106792,1
106793,1
106793,1
106793,1
106793,1
106794,1
106794,1
106795,1
106795,1
106795,0
106795,1
106795,1
106795,1
106796,0
106796,1
106796,1
106796,0
106796,0
106796,1
106796,1
106796,0
106797,1
106797,1
106797,1
106797,1
106797,1
106797,0
106797,0
106797,1
106798,1
106798,1
106798,1
106798,1
106798,1
106798,1
106799,1
106799,1
106799,1
106799,1
106799,1
106799,1
106800,0
106800,1
106800,1
106800,1
106800,1
106800,1
106801,1
106801,1
106801,1
106801,1
106801,1
106802,1
106802,0
106802,1
106802,1
106802,1
106802,1
106802,1
106802,1
106802,1
106803,1
106803,1
106803,1
106803,1
106803,1
106803,1
106803,1
106803,1
106804,1
106804,1
106804,0
106804,0
106804,0
106804,0
106804,1
106804,1
106804,0
106805,1
106805,1
106805,1
106805,1
106805,0
106806,1
106806,0
106806,1
106807,1
106807,0
106808,1
106808,1
106808,1
106808,1
106808,1
106808,1
106809,1
106810,1
106811,1
106811,1
106812,1
106812,1
106812,1
106812,1
106813,1
106813,1
106813,1
106813,1
106814,1
106814,1
106814,1
106814,1
106814,1
106814,1
106814,1
106815,1
106815,1
106815,1
106815,1
106815,1
106815,1
106815,1
106815,1
106815,1
106816,1
106817,1
106817,1
106817,1
106817,0
106817,0
106817,0
106819,1
106819,1
106820,1
106820,1
106820,1
106820,1
106820,1
106820,1
106820,1
106820,1
106821,1
106822,1
106822,1
106822,0
106823,1
106823,1
106823,1
106823,1
106823,1
106823,0
106824,1
106827,1
106827,1
106827,1
106827,1
106827,0
106827,1
106827,1
106827,1
106827,1
106828,1
106828,1
106828,1
106829,0
106830,1
106830,1
106830,1
106830,1
106830,1
106830,1
106831,1
106831,1
106831,1
106831,0
106831,1
106831,0
106832,0
106832,0
106833,0
106833,1
106833,1
106833,1
106833,1
106833,0
106833,0
106833,0
106833,0
106834,1
106834,1
106834,1
106834,1
106834,1
106835,1
106835,1
106835,1
106835,1
106835,1
106835,1
106835,1
106836,1
106836,1
106836,1
106836,1
106836,1
106836,1
106836,1
106836,1
106836,1
106837,1
106837,1
106837,1
106837,1
106837,0
106838,1
106838,1
106840,1
106840,1
106841,1
106841,1
106841,1
106841,1
106842,1
106842,1
106842,1
106842,1
106842,1
106843,1
106843,1
106843,1
106843,1
106843,1
106843,1
106845,1
106845,1
106846,1
106846,0
106847,1
106847,1
106847,1
106847,1
106847,1
106847,0
106849,1
106849,1
106849,1
106850,1
106851,1
106851,1
106851,1
106851,1
106851,1
106851,1
106851,1
106851,1
106851,0
106853,1
106853,0
106853,0
106853,1
106853,1
106854,1
106854,1
106854,1
106856,1
106856,1
106857,1
106858,1
106858,1
106858,0
106858,1
106858,1
106858,1
106858,1
106859,1
106859,1
106859,1
106859,1
106859,1
106859,1
106859,1
106859,1
106860,1
106860,1
106860,1
106860,1
106860,1
106860,1
106860,1
106861,1
106861,1
106861,1
106861,0
106861,1
106861,0
106862,1
106862,1
106862,1
106862,1
106862,1
106862,0
106862,1
106862,1
106862,1
106863,1
106863,1
106863,1
106863,1
106863,1
106863,0
106863,1
106863,1
106863,1
106864,1
106864,1
106864,1
106864,1
106865,1
106865,1
106866,1
106866,1
106866,0
106866,1
106866,1
106866,0
106867,1
106867,0
106867,1
106867,1
106867,1
106868,1
106868,1
106868,1
106868,1
106869,1
106869,1
106869,1
106869,1
106869,1
106869,1
106869,1
106871,1
106871,1
106871,1
106871,1
106871,1
106873,0
106873,0
106873,1
106873,1
106873,1
106873,1
106874,1
106874,1
106875,1
106875,0
106875,1
106876,1
106876,1
106876,1
106876,1
106876,1
106876,1
106876,1
106877,1
106877,1
106877,0
106878,1
106878,1
106878,1
106879,1
106879,1
106879,1
106879,1
106879,1
106879,1
106880,1
106880,1
106880,1
106880,1
106880,1
106880,1
106881,0
106881,1
106881,1
106881,1
106881,1
106881,1
106881,1
106881,1
106881,1
106882,1
106882,1
106882,1
106885,1
106885,1
106885,1
106886,1
106886,1
106886,1
106886,1
106886,1
106887,1
106887,1
106888,1
106888,1
106890,1
106890,1
106890,1
106890,1
106891,1
106891,1
106891,0
106891,1
106891,1
106891,1
106891,1
106891,1
106892,1
106893,1
106893,1
106893,1
106893,0
106893,1
106893,1
106893,1
106893,1
106894,1
106894,1
106894,1
106895,1
106895,0
106895,1
106896,1
106896,1
106896,1
106896,1
106896,1
106896,1
106896,1
106896,1
106897,1
106897,1
106897,1
106898,1
106898,1
106898,1
106898,1
106899,1
106899,1
106899,1
106899,1
106899,1
106899,1
106900,0
106900,1
106900,1
106900,0
106901,1
106902,1
106902,0
106903,1
106903,1
106903,1
106903,1
106903,1
106903,1
106904,1
106904,1
106904,1
106904,1
106904,1
106904,1
106904,1
106905,1
106905,1
106905,1
106905,1
106905,1
106905,1
106905,1
106905,1
106905,0
106906,1
106906,1
106906,1
106906,1
106906,1
106906,1
106906,1
106906,1
106906,1
106907,1
106907,1
106907,1
106907,1
106907,1
106907,1
106907,1
106908,1
106909,1
106909,0
106909,0
106909,1
106910,1
106910,1
106910,1
106910,1
106910,1
106910,1
106910,1
106910,1
106910,1
106911,1
106911,1
106912,1
106912,1
106912,1
106912,1
106912,1
106912,1
106912,1
106912,1
106913,1
106913,1
106913,1
106914,1
106914,1
106915,1
106915,1
106915,1
106915,1
106915,1
106915,1
106915,1
106917,1
106917,1
106917,1
106917,1
106917,1
106918,0
106918,1
106918,1
106918,1
106919,1
106919,1
106919,1
106920,1
106920,1
106920,1
106920,1
106920,1
106920,1
106921,1
106922,1
106922,1
106922,1
106922,1
106922,1
106922,1
106922,1
106923,1
106924,0
106924,0
106924,0
106924,0
106924,0
106924,0
106924,0
106925,1
106925,1
106925,1
106925,1
106926,1
106927,1
106927,1
106928,1
106929,1
106929,1
106929,1
106929,1
106929,1
106929,0
106929,1
106929,1
106930,1
106930,1
106930,1
106930,1
106931,1
106931,1
106931,1
106931,1
106931,1
106931,1
106931,1
106931,1
106931,1
106932,1
106932,1
106932,1
106932,1
106932,1
106932,1
106932,1
106932,1
106932,1
106933,1
106933,1
106933,1
106933,1
106933,1
106934,1
106934,1
106934,1
106934,1
106934,1
106935,0
106935,1
106936,1
106936,1
106936,1
106936,1
106936,1
106936,1
106937,1
106937,1
106940,1
106942,0
106942,0
106942,1
106942,0
106942,1
106942,1
106942,1
106948,1
106948,1
106948,1
106948,1
106950,1
106950,1
106950,1
106951,1
106951,1
106951,1
106951,1
106951,1
106951,1
106951,1
106951,1
106952,1
106952,1
106952,0
106952,1
106952,1
106952,1
106953,1
106953,1
106953,1
106953,1
106953,1
106954,1
106954,1
106954,1
106954,1
106954,1
106954,1
106954,1
106955,1
106955,1
106955,0
106955,1
106956,1
106956,1
106956,1
106956,1
106956,1
106956,1
106956,1
106956,1
106956,1
106957,1
106957,1
106957,1
106957,1
106957,0
106958,1
106958,1
106958,1
106958,1
106958,1
106959,1
106960,1
106960,1
106960,1
106961,1
106961,0
106961,1
106963,0
106964,0
106964,1
106964,0
106965,0
106965,1
106965,1
106965,1
106966,1
106966,1
106966,1
106966,1
106966,1
106966,1
106966,1
106966,1
106966,1
106967,0
106967,0
106967,1
106967,1
106968,1
106968,1
106968,1
106968,0
106968,1
106968,1
106969,0
106969,0
106970,1
106970,1
106970,1
106970,1
106971,1
106971,1
106971,1
106972,1
106972,1
106972,1
106972,1
106973,0
106973,0
106973,1
106973,1
106973,1
106974,1
106974,1
106974,1
106974,1
106974,1
106974,1
106975,1
106975,1
106975,1
106976,1
106978,0
106978,1
106978,1
106978,1
106978,0
106978,1
106978,0
106978,0
106978,1
106979,1
106980,1
106980,1
106980,1
106980,1
106980,1
106980,1
106981,1
106981,1
106981,1
106981,1
106981,1
106981,1
106981,1
106982,1
106982,1
106982,1
106982,1
106982,1
106982,1
106982,1
106982,1
106982,1
106984,1
106984,1
106984,1
106984,1
106984,1
106984,1
106984,1
106984,1
106985,1
106985,1
106985,1
106985,1
106985,1
106985,1
106985,1
106985,1
106985,1
106986,0
106987,1
106988,1
106989,1
106989,1
106989,1
106991,1
106991,1
106991,1
106991,1
106991,1
106991,1
106991,1
106992,1
106993,0
106994,1
106994,1
106995,0
106996,1
106997,1
106997,1
106997,1
106997,1
106997,1
106997,1
106997,1
106997,1
106998,1
106998,0
106999,0
106999,0
107000,1
107000,1
107000,1
107000,1
107000,1
107001,1
107001,1
107001,1
107002,1
107002,1
107002,1
107002,1
107002,1
107002,1
107003,1
107003,1
107003,0
107003,1
107003,1
107004,1
107004,1
107006,1
107006,1
107006,1
107006,1
107006,1
107006,1
107006,1
107007,1
107007,0
107007,0
107007,0
107007,0
107007,0
107007,0
107007,0
107007,1
107008,1
107008,1
107008,1
107008,1
107008,1
107009,0
107009,1
107009,1
107009,1
107009,1
107009,1
107009,1
107009,1
107009,1
107011,0
107013,1
107013,0
107014,1
107014,1
107014,1
107015,1
107015,1
107015,1
107016,1
107019,1
107019,0
107019,1
107019,1
107019,1
107019,1
107019,0
107019,1
107019,1
107020,1
107020,1
107020,1
107020,1
107021,1
107021,1
107021,1
107021,1
107021,1
107021,1
107021,1
107021,1
107021,0
107022,1
107022,1
107022,1
107023,0
107024,1
107024,1
107024,1
107024,1
107025,1
107025,1
107025,1
107025,1
107025,1
107025,1
107026,1
107026,1
107026,1
107026,1
107026,1
107026,1
107026,1
107026,1
107026,1
107027,1
107027,0
107027,1
107027,0
107027,1
107027,1
107028,0
107028,1
107028,1
107028,1
107028,1
107028,1
107029,1
107032,1
107032,1
107032,1
107032,1
107033,1
107033,1
107033,1
107033,1
107033,1
107033,1
107033,1
107033,1
107035,1
107037,1
107037,1
107037,1
107037,1
107038,0
107038,0
107038,0
107038,0
107038,0
107038,0
107039,0
107039,1
107039,1
107039,1
107039,1
107039,1
107039,1
107039,1
107040,1
107041,1
107041,1
107041,1
107041,1
107041,1
107041,1
107041,1
107041,1
107042,1
107042,1
107042,1
107042,1
107042,1
107042,1
107042,1
107042,1
107042,1
107043,1
107043,1
107044,1
107044,1
107044,1
107044,1
107044,1
107044,1
107044,1
107044,1
107044,1
107046,1
107046,1
107046,1
107046,1
107046,1
107046,1
107046,1
107047,1
107047,1
107047,1
107048,1
107048,1
107048,1
107048,1
107048,1
107048,0
107049,1
107049,1
107049,1
107049,1
107049,1
107050,0
107052,1
107052,1
107052,1
107052,1
107052,1
107053,1
107053,1
107053,1
107053,1
107053,1
107053,1
107053,1
107054,1
107054,0
107054,0
107054,0
107054,1
107054,0
107055,0
107055,1
107055,1
107055,1
107055,1
107056,1
107056,1
107056,1
107056,0
107056,0
107056,1
107056,0
107056,1
107057,1
107058,1
107059,1
107059,1
107059,0
107059,1
107059,1
107059,1
107059,1
107059,1
107060,1
107060,1
107060,1
107061,1
107061,1
107061,1
107062,1
107062,1
107062,1
107062,1
107062,1
107063,1
107063,1
107063,1
107064,1
107064,1
107064,1
107064,1
107064,1
107064,1
107065,1
107065,1
107065,1
107065,1
107065,1
107065,1
107065,1
107066,1
107066,1
107066,1
107066,1
107066,1
107066,1
107066,1
107066,1
107066,1
107067,1
107067,1
107067,1
107068,1
107068,1
107068,1
107068,1
107068,1
107068,1
107068,1
107069,1
107069,1
107070,1
107070,1
107070,1
107070,1
107070,1
107070,1
107070,1
107070,1
107070,1
107071,1
107071,1
107071,1
107071,1
107071,1
107072,1
107072,1
107072,1
107072,1
107072,1
107072,1
107072,1
107074,1
107074,1
107074,1
107074,1
107074,1
107074,1
107075,1
107075,1
107075,1
107075,1
107075,1
107076,1
107076,1
107076,0
107076,1
107076,1
107077,0
107077,0
107077,0
107077,0
107078,1
107079,1
107079,1
107079,0
107080,1
107080,1
